,Recon Loss,Learning Rate,DetEval,batch size,hidden size,latent size,fixed variance,dropout rate,L2 weight,noise layer std,optimizer,nonlinearity,residual user info,RMSE
205,Likelihood,0.0001,False,32.0,2048.0,512.0,0.0,0.5,0.0,0.1,Adagrad,Tanh,True,1.290916085243225
206,MSE,5e-06,True,32.0,2048.0,2048.0,0.3,0.1,0.0,0.3,RMSProp,Sigmoid,True,1.2071702480316162
207,MSE,1e-05,False,64.0,2048.0,1024.0,0.5,0.3,0.0,0.3,RMSProp,Relu,False,1.179290771484375
208,MSE,5e-06,False,128.0,4096.0,2048.0,0.5,0.3,0.0,0.3,RMSProp,Sigmoid,False,1.2647947072982788
209,Likelihood,5e-05,True,32.0,1024.0,2048.0,0.5,0.3,0.0,0.3,Adagrad,Tanh,False,1.3530035018920898
210,Likelihood,5e-05,True,32.0,1024.0,2048.0,0.3,0.3,0.0001,0.0,Adam,LeakyRelu,False,1.21101713180542
0,Likelihood,1e-05,True,64.0,4096.0,512.0,0.0,0.3,0.0,0.0,RMSProp,LeakyRelu,True,1.1265159845352173
0,Likelihood,1e-05,True,64.0,4096.0,2048.0,0.3,0.5,0.0,0.3,RMSProp,LeakyRelu,False,1.3133293390274048
0,MSE,0.0001,False,64.0,4096.0,512.0,0.3,0.1,0.001,0.0,Adam,Tanh,True,0.5954790115356445
0,Likelihood,1e-05,False,32.0,2048.0,512.0,0.5,0.5,0.0,0.3,RMSProp,Tanh,True,1.1043740510940552
0,Likelihood,1e-05,True,32.0,4096.0,512.0,0.0,0.1,0.0,0.1,RMSProp,LeakyRelu,True,1.045585036277771
0,Likelihood,0.0001,True,32.0,2048.0,2048.0,0.1,0.5,0.0,0.0,Adagrad,Sigmoid,True,1.2894892692565918
0,Likelihood,0.0001,False,128.0,2048.0,2048.0,0.1,0.1,0.0,0.0,Adagrad,Relu,True,1.5134238004684448
0,Likelihood,0.0001,True,128.0,2048.0,2048.0,0.1,0.3,0.0,0.5,Adagrad,Relu,True,1.4305671453475952
0,Likelihood,1e-05,True,64.0,4096.0,2048.0,0.1,0.5,0.0,0.5,RMSProp,Tanh,False,1.203497052192688
0,Likelihood,0.0001,False,32.0,4096.0,2048.0,0.5,0.3,0.0,0.0,Adagrad,LeakyRelu,False,1.338496208190918
0,Likelihood,0.0001,True,32.0,4096.0,1024.0,0.5,0.0,1e-05,0.0,Adam,LeakyRelu,False,1.1899244785308838
0,Likelihood,5e-06,False,32.0,2048.0,512.0,0.0,0.5,0.0,0.5,RMSProp,Sigmoid,True,1.2111159563064575
0,Likelihood,1e-05,True,32.0,2048.0,512.0,0.5,0.0,0.0,0.5,RMSProp,LeakyRelu,True,1.152802348136902
0,MSE,5e-05,True,128.0,2048.0,2048.0,0.3,0.5,0.0,0.3,Adagrad,Tanh,False,1.2546793222427368
0,Likelihood,1e-05,False,32.0,4096.0,1024.0,0.3,0.3,0.0,0.1,RMSProp,Sigmoid,True,1.1912707090377808
0,Likelihood,5e-05,False,64.0,2048.0,2048.0,0.5,0.1,0.0001,0.5,Adam,Relu,True,1.1861200332641602
0,MSE,5e-06,False,64.0,4096.0,512.0,0.0,0.5,0.0,0.5,RMSProp,LeakyRelu,False,1.2783197164535522
0,MSE,0.0001,False,32.0,1024.0,512.0,0.1,0.3,0.0,0.5,Adagrad,Sigmoid,False,1.2913273572921753
0,Likelihood,0.0001,True,32.0,2048.0,512.0,0.5,0.3,0.001,0.5,Adam,Relu,False,1.2010865211486816
0,MSE,0.0001,False,128.0,4096.0,512.0,0.3,0.1,0.0,0.1,Adam,Tanh,True,0.6457892656326294
0,Likelihood,5e-05,True,64.0,1024.0,1024.0,0.5,0.1,1e-05,0.3,Adam,Tanh,True,0.972991406917572
0,MSE,5e-05,True,128.0,1024.0,2048.0,0.5,0.1,1e-05,0.0,Adam,LeakyRelu,True,1.1788817644119265
0,MSE,0.0001,True,64.0,2048.0,2048.0,0.5,0.5,0.0,0.5,Adagrad,LeakyRelu,True,1.4156674146652222
0,MSE,1e-05,True,32.0,1024.0,2048.0,0.3,0.0,0.0,0.1,RMSProp,LeakyRelu,False,0.910392701625824
0,MSE,5e-05,False,32.0,2048.0,512.0,0.0,0.1,0.0,0.1,Adam,Tanh,False,0.700924277305603
0,Likelihood,5e-06,False,128.0,2048.0,512.0,0.5,0.1,0.0,0.1,RMSProp,Tanh,False,1.073511838912964
0,Likelihood,5e-06,True,32.0,4096.0,1024.0,0.0,0.1,0.0,0.3,RMSProp,LeakyRelu,False,1.2403802871704102
0,MSE,5e-05,False,32.0,4096.0,512.0,0.1,0.0,1e-05,0.3,Adam,Relu,True,0.9928035140037536
0,MSE,0.0001,False,128.0,1024.0,512.0,0.3,0.0,1e-05,0.0,Adam,Sigmoid,False,1.055001974105835
0,MSE,0.0001,True,32.0,4096.0,512.0,0.1,0.1,0.0001,0.1,Adam,Relu,True,1.1427950859069824
0,Likelihood,5e-06,True,32.0,2048.0,1024.0,0.0,0.5,0.0,0.3,RMSProp,Tanh,True,1.1677427291870115
0,Likelihood,5e-05,True,32.0,2048.0,1024.0,0.5,0.0,0.0,0.3,Adagrad,Tanh,True,1.3311907052993774
0,Likelihood,5e-06,True,32.0,2048.0,1024.0,0.3,0.1,0.0,0.5,RMSProp,Relu,True,1.2192282676696775
0,MSE,5e-06,True,128.0,4096.0,512.0,0.3,0.3,0.0,0.0,RMSProp,Tanh,True,1.0906167030334473
0,MSE,0.0001,False,64.0,4096.0,1024.0,0.1,0.5,0.0,0.5,Adam,Tanh,False,1.005386233329773
0,Likelihood,5e-06,False,32.0,2048.0,2048.0,0.0,0.5,0.0,0.5,RMSProp,Sigmoid,True,1.25788414478302
0,Likelihood,5e-05,True,128.0,1024.0,1024.0,0.5,0.0,1e-05,0.5,Adam,LeakyRelu,True,1.183189868927002
0,MSE,5e-06,False,32.0,4096.0,1024.0,0.5,0.1,0.0,0.3,RMSProp,Relu,False,1.116154670715332
0,Likelihood,5e-05,False,128.0,2048.0,512.0,0.0,0.1,0.0,0.3,Adagrad,Relu,True,1.4259034395217896
0,Likelihood,5e-05,True,32.0,1024.0,1024.0,0.1,0.3,0.0,0.3,Adagrad,Relu,False,1.4654269218444824
0,MSE,0.0001,False,64.0,2048.0,2048.0,0.5,0.1,0.0,0.1,Adagrad,Sigmoid,False,1.2972856760025024
0,Likelihood,0.0001,True,128.0,4096.0,1024.0,0.0,0.1,0.0001,0.0,Adam,Relu,False,1.237220287322998
0,Likelihood,5e-05,True,64.0,4096.0,512.0,0.3,0.0,0.0,0.0,Adam,LeakyRelu,True,1.051684021949768
0,Likelihood,0.0001,True,128.0,1024.0,2048.0,0.1,0.5,0.0,0.3,Adam,Relu,True,1.2493633031845093
0,MSE,5e-05,True,32.0,1024.0,512.0,0.0,0.1,1e-05,0.0,Adam,Relu,True,1.139986515045166
0,Likelihood,0.0001,True,64.0,1024.0,2048.0,0.1,0.0,0.0001,0.5,Adam,Tanh,False,1.0796358585357666
0,MSE,5e-05,False,64.0,4096.0,1024.0,0.3,0.3,0.0,0.1,Adagrad,Sigmoid,False,1.3220393657684326
0,Likelihood,5e-05,False,128.0,2048.0,2048.0,0.5,0.0,0.0,0.3,Adagrad,Tanh,False,1.3507272005081177
0,Likelihood,0.0001,True,64.0,1024.0,1024.0,0.1,0.1,0.0,0.0,Adagrad,Tanh,False,1.238858342170715
0,Likelihood,1e-05,True,32.0,1024.0,2048.0,0.0,0.3,0.0,0.1,RMSProp,Tanh,False,1.041301131248474
0,MSE,0.0001,True,64.0,1024.0,2048.0,0.3,0.1,0.0001,0.5,Adam,LeakyRelu,False,1.2003769874572754
0,Likelihood,1e-05,True,128.0,1024.0,2048.0,0.1,0.0,0.0,0.1,RMSProp,Tanh,False,1.1646000146865845
0,MSE,0.0001,True,128.0,4096.0,1024.0,0.1,0.5,0.0001,0.5,Adam,LeakyRelu,True,1.198367476463318
0,Likelihood,0.0001,False,128.0,4096.0,512.0,0.3,0.1,0.0,0.1,Adagrad,LeakyRelu,False,1.316113829612732
0,Likelihood,5e-05,False,128.0,2048.0,2048.0,0.1,0.3,0.0001,0.0,Adam,Relu,True,1.148552179336548
0,Likelihood,1e-05,False,32.0,2048.0,1024.0,0.5,0.5,0.0,0.0,RMSProp,Sigmoid,True,1.173111081123352
0,Likelihood,1e-05,True,64.0,4096.0,2048.0,0.3,0.1,0.0,0.3,RMSProp,Tanh,False,1.0793230533599854
0,Likelihood,5e-05,False,128.0,2048.0,512.0,0.5,0.0,0.0,0.1,Adagrad,LeakyRelu,False,1.2857234477996826
0,Likelihood,5e-06,True,128.0,4096.0,2048.0,0.0,0.5,0.0,0.3,RMSProp,Sigmoid,False,1.3345870971679688
0,Likelihood,5e-06,True,128.0,4096.0,512.0,0.0,0.5,0.0,0.3,RMSProp,Sigmoid,False,1.2980860471725464
0,Likelihood,5e-05,True,32.0,1024.0,512.0,0.0,0.0,0.0,0.0,Adagrad,Sigmoid,False,1.368494987487793
0,MSE,0.0001,True,32.0,1024.0,1024.0,0.0,0.1,0.001,0.0,Adam,Sigmoid,False,1.174583911895752
0,Likelihood,0.0001,True,64.0,2048.0,2048.0,0.3,0.5,1e-05,0.1,Adam,Tanh,False,0.943261742591858
0,Likelihood,0.0001,True,32.0,4096.0,2048.0,0.3,0.1,0.001,0.5,Adam,Sigmoid,False,1.2313166856765747
0,MSE,0.0001,True,128.0,2048.0,2048.0,0.1,0.0,0.0,0.5,Adagrad,Sigmoid,True,1.3229211568832395
0,Likelihood,5e-06,True,32.0,2048.0,2048.0,0.5,0.3,0.0,0.5,RMSProp,Sigmoid,True,1.2148360013961792
0,MSE,5e-05,False,64.0,1024.0,512.0,0.3,0.3,1e-05,0.3,Adam,Sigmoid,True,1.182733178138733
0,Likelihood,1e-05,True,128.0,4096.0,1024.0,0.1,0.1,0.0,0.1,RMSProp,Relu,True,1.2128740549087524
0,Likelihood,1e-05,True,128.0,2048.0,2048.0,0.3,0.0,0.0,0.5,RMSProp,Sigmoid,True,1.2242923974990845
0,MSE,5e-06,True,32.0,1024.0,512.0,0.3,0.5,0.0,0.5,RMSProp,Relu,False,1.2597596645355225
0,Likelihood,5e-05,True,64.0,4096.0,1024.0,0.5,0.3,0.0,0.5,Adam,Tanh,True,0.9595931172370912
0,Likelihood,0.0001,False,128.0,1024.0,512.0,0.3,0.1,0.0,0.1,Adam,LeakyRelu,True,1.1281906366348269
0,Likelihood,5e-05,False,32.0,1024.0,2048.0,0.0,0.3,0.0,0.5,Adam,LeakyRelu,False,1.1997857093811035
0,MSE,5e-05,True,64.0,2048.0,512.0,0.1,0.3,0.0,0.0,Adam,LeakyRelu,False,1.1656785011291504
0,Likelihood,0.0001,False,64.0,1024.0,2048.0,0.0,0.0,0.0,0.0,Adam,LeakyRelu,True,1.148501753807068
0,MSE,5e-06,False,32.0,1024.0,1024.0,0.1,0.0,0.0,0.5,RMSProp,Relu,True,1.1764545440673828
0,MSE,5e-06,False,128.0,1024.0,1024.0,0.5,0.0,0.0,0.3,RMSProp,Tanh,True,1.2318153381347656
0,MSE,5e-06,False,32.0,1024.0,512.0,0.0,0.5,0.0,0.3,RMSProp,Relu,True,1.2020982503890991
0,Likelihood,1e-05,True,128.0,2048.0,512.0,0.3,0.1,0.0,0.1,RMSProp,Relu,False,1.2321490049362185
0,Likelihood,0.0001,False,64.0,2048.0,512.0,0.1,0.1,0.0,0.1,Adagrad,Sigmoid,False,1.3643139600753784
0,Likelihood,5e-06,True,64.0,2048.0,2048.0,0.5,0.5,0.0,0.1,RMSProp,Sigmoid,False,1.276438593864441
0,Likelihood,5e-06,False,128.0,4096.0,1024.0,0.5,0.3,0.0,0.5,RMSProp,Relu,True,1.319579839706421
0,MSE,5e-05,False,128.0,1024.0,512.0,0.3,0.3,1e-05,0.1,Adam,Tanh,False,0.9051845073699952
0,Likelihood,1e-05,True,64.0,1024.0,2048.0,0.3,0.3,0.0,0.1,RMSProp,Tanh,True,1.092029690742493
0,Likelihood,1e-05,True,128.0,2048.0,512.0,0.3,0.0,0.0,0.3,RMSProp,LeakyRelu,True,1.1944555044174194
0,MSE,1e-05,False,64.0,1024.0,512.0,0.0,0.3,0.0,0.1,RMSProp,LeakyRelu,True,1.1500698328018188
0,Likelihood,0.0001,False,128.0,1024.0,512.0,0.5,0.1,0.0,0.0,Adagrad,Sigmoid,True,1.3474290370941162
0,Likelihood,0.0001,True,64.0,4096.0,2048.0,0.0,0.0,0.0,0.1,Adagrad,LeakyRelu,False,1.2721983194351196
0,Likelihood,5e-06,True,64.0,4096.0,512.0,0.1,0.5,0.0,0.5,RMSProp,Sigmoid,False,1.3105310201644895
0,Likelihood,5e-05,True,64.0,1024.0,1024.0,0.1,0.1,0.0001,0.5,Adam,Relu,True,1.163392424583435
0,Likelihood,0.0001,True,32.0,2048.0,512.0,0.5,0.0,0.0,0.5,Adagrad,LeakyRelu,False,1.327071189880371
0,MSE,5e-06,True,32.0,4096.0,512.0,0.3,0.3,0.0,0.0,RMSProp,Tanh,False,0.6915087699890137
0,Likelihood,0.0001,True,64.0,4096.0,1024.0,0.0,0.0,0.0,0.0,Adam,Relu,True,1.1695823669433594
0,MSE,0.0001,False,32.0,1024.0,2048.0,0.0,0.3,0.0001,0.0,Adam,LeakyRelu,False,1.1673890352249146
0,MSE,0.0001,True,64.0,1024.0,1024.0,0.1,0.1,0.0,0.5,Adagrad,Sigmoid,False,1.3444485664367676
0,MSE,0.0001,False,64.0,2048.0,1024.0,0.3,0.5,0.0001,0.1,Adam,Tanh,False,0.92349511384964
0,MSE,5e-05,True,64.0,2048.0,1024.0,0.5,0.3,0.0,0.3,Adagrad,Sigmoid,True,1.3501135110855105
0,Likelihood,5e-06,True,128.0,4096.0,2048.0,0.0,0.3,0.0,0.3,RMSProp,LeakyRelu,True,1.3346256017684937
0,Likelihood,5e-06,False,128.0,1024.0,512.0,0.1,0.1,0.0,0.0,RMSProp,Tanh,True,1.2156306505203247
0,MSE,5e-05,True,128.0,4096.0,2048.0,0.0,0.3,0.0,0.5,Adagrad,Tanh,False,1.2102288007736206
0,MSE,0.0001,False,64.0,2048.0,512.0,0.3,0.0,0.0,0.5,Adam,LeakyRelu,False,1.1251046657562256
0,MSE,5e-06,False,32.0,2048.0,2048.0,0.5,0.1,0.0,0.5,RMSProp,LeakyRelu,False,1.1901060342788696
0,Likelihood,5e-05,False,64.0,1024.0,1024.0,0.1,0.3,1e-05,0.0,Adam,Relu,True,1.1651837825775146
0,Likelihood,1e-05,False,64.0,2048.0,1024.0,0.5,0.5,0.0,0.3,RMSProp,Sigmoid,False,1.2873069047927856
0,MSE,5e-05,False,64.0,1024.0,1024.0,0.5,0.0,0.0,0.5,Adagrad,Relu,True,1.3473831415176392
0,MSE,0.0001,False,64.0,1024.0,512.0,0.0,0.0,0.0,0.5,Adagrad,Tanh,True,1.304566740989685
0,Likelihood,1e-05,False,64.0,1024.0,2048.0,0.0,0.5,0.0,0.5,RMSProp,Relu,False,1.3403067588806152
0,Likelihood,5e-05,True,128.0,2048.0,1024.0,0.3,0.3,0.0,0.5,Adagrad,LeakyRelu,False,1.4691987037658691
0,Likelihood,5e-06,False,32.0,2048.0,2048.0,0.0,0.5,0.0,0.5,RMSProp,Relu,True,1.2808871269226074
0,Likelihood,0.0001,True,64.0,1024.0,512.0,0.0,0.5,0.0,0.1,Adam,Sigmoid,True,1.174011468887329
0,Likelihood,5e-06,False,64.0,1024.0,512.0,0.0,0.0,0.0,0.3,RMSProp,Tanh,True,1.1832425594329834
0,Likelihood,0.0001,False,64.0,2048.0,512.0,0.0,0.0,0.0,0.3,Adagrad,Tanh,False,1.2511918544769287
0,Likelihood,1e-05,False,32.0,4096.0,1024.0,0.3,0.5,0.0,0.3,RMSProp,LeakyRelu,True,1.1995482444763184
0,Likelihood,0.0001,True,128.0,2048.0,1024.0,0.0,0.3,0.001,0.5,Adam,Sigmoid,False,1.274200677871704
0,Likelihood,0.0001,False,64.0,4096.0,2048.0,0.5,0.0,0.0,0.0,Adagrad,Sigmoid,False,1.3604559898376465
0,Likelihood,1e-05,False,128.0,2048.0,512.0,0.5,0.3,0.0,0.1,RMSProp,Tanh,True,1.014312982559204
0,Likelihood,1e-05,False,32.0,2048.0,1024.0,0.1,0.1,0.0,0.0,RMSProp,LeakyRelu,True,1.0850375890731812
0,MSE,5e-06,False,64.0,4096.0,2048.0,0.5,0.5,0.0,0.1,RMSProp,LeakyRelu,True,1.2188869714736938
0,Likelihood,0.0001,False,64.0,1024.0,2048.0,0.5,0.5,0.001,0.3,Adam,Relu,True,1.1390801668167114
0,Likelihood,5e-06,True,64.0,1024.0,512.0,0.0,0.1,0.0,0.3,RMSProp,Sigmoid,False,1.3570595979690552
0,MSE,0.0001,True,128.0,1024.0,2048.0,0.3,0.0,1e-05,0.1,Adam,Relu,False,1.1563441753387451
0,Likelihood,0.0001,False,64.0,4096.0,2048.0,0.3,0.3,0.0,0.0,Adagrad,Tanh,False,1.18813955783844
0,MSE,0.0001,False,64.0,2048.0,2048.0,0.5,0.3,0.0,0.5,Adagrad,Tanh,True,1.2974770069122314
0,MSE,5e-06,True,32.0,4096.0,512.0,0.3,0.5,0.0,0.5,RMSProp,LeakyRelu,False,1.214929461479187
0,Likelihood,5e-05,True,128.0,4096.0,512.0,0.5,0.1,0.0,0.3,Adam,Sigmoid,False,1.3575900793075562
0,MSE,5e-06,False,32.0,4096.0,2048.0,0.1,0.0,0.0,0.5,RMSProp,Tanh,True,1.0132179260253906
0,Likelihood,0.0001,True,32.0,2048.0,512.0,0.5,0.0,0.0001,0.5,Adam,Relu,True,1.1374003887176514
0,MSE,5e-05,False,128.0,2048.0,512.0,0.5,0.0,0.0,0.0,Adagrad,Sigmoid,False,1.3674298524856567
0,Likelihood,5e-06,False,64.0,1024.0,1024.0,0.0,0.0,0.0,0.5,RMSProp,Sigmoid,False,1.3490972518920898
0,MSE,5e-06,True,64.0,1024.0,1024.0,0.5,0.3,0.0,0.0,RMSProp,LeakyRelu,True,1.2341543436050415
0,MSE,0.0001,False,128.0,1024.0,1024.0,0.3,0.1,0.0,0.5,Adagrad,Sigmoid,True,1.3338226079940796
0,MSE,5e-06,True,32.0,2048.0,2048.0,0.0,0.0,0.0,0.1,RMSProp,LeakyRelu,False,0.87325119972229
0,Likelihood,5e-05,False,64.0,4096.0,1024.0,0.0,0.3,1e-05,0.1,Adam,Relu,False,1.200840950012207
0,Likelihood,0.0001,False,128.0,2048.0,2048.0,0.0,0.0,1e-05,0.0,Adam,Relu,False,1.2175891399383545
0,Likelihood,5e-05,False,32.0,1024.0,2048.0,0.3,0.5,0.0,0.5,Adagrad,Sigmoid,False,1.3120344877243042
0,MSE,0.0001,True,128.0,2048.0,512.0,0.1,0.1,0.0,0.0,Adagrad,Relu,False,1.2767667770385742
0,MSE,5e-05,False,64.0,2048.0,1024.0,0.3,0.5,0.001,0.1,Adam,Tanh,True,0.9106321334838868
0,Likelihood,5e-05,False,64.0,4096.0,512.0,0.5,0.5,0.0,0.1,Adagrad,LeakyRelu,False,1.427716851234436
0,Likelihood,1e-05,True,64.0,4096.0,2048.0,0.0,0.1,0.0,0.5,RMSProp,LeakyRelu,True,1.2126216888427734
0,MSE,5e-05,False,128.0,2048.0,2048.0,0.3,0.3,0.001,0.0,Adam,Tanh,True,0.8103450536727905
0,Likelihood,1e-05,True,32.0,2048.0,2048.0,0.1,0.0,0.0,0.3,RMSProp,Sigmoid,True,1.200101375579834
0,Likelihood,5e-05,True,32.0,4096.0,1024.0,0.0,0.5,0.0,0.3,Adagrad,LeakyRelu,False,1.438550591468811
0,Likelihood,5e-06,False,128.0,4096.0,512.0,0.3,0.1,0.0,0.1,RMSProp,Relu,True,1.2614938020706177
0,MSE,0.0001,True,128.0,4096.0,2048.0,0.3,0.1,0.001,0.1,Adam,Sigmoid,True,1.1858254671096802
0,Likelihood,0.0001,False,128.0,4096.0,1024.0,0.3,0.0,0.0001,0.1,Adam,LeakyRelu,True,1.170506238937378
0,MSE,5e-06,True,32.0,4096.0,512.0,0.0,0.0,0.0,0.0,RMSProp,Relu,False,0.8024173378944397
0,Likelihood,1e-05,False,128.0,4096.0,2048.0,0.0,0.0,0.0,0.5,RMSProp,LeakyRelu,False,1.2921644449234009
0,Likelihood,5e-05,True,128.0,4096.0,512.0,0.1,0.1,0.0,0.1,Adagrad,Sigmoid,True,1.3375500440597534
0,Likelihood,5e-05,False,64.0,1024.0,1024.0,0.1,0.0,0.0,0.3,Adagrad,Tanh,True,1.3618336915969849
0,MSE,0.0001,False,64.0,1024.0,512.0,0.3,0.5,1e-05,0.0,Adam,Relu,True,1.187517166137695
0,MSE,5e-05,False,128.0,1024.0,512.0,0.0,0.3,0.0,0.0,Adam,Relu,True,1.1782209873199463
0,Likelihood,1e-05,True,128.0,1024.0,512.0,0.5,0.5,0.0,0.3,RMSProp,LeakyRelu,True,1.2886390686035156
0,MSE,0.0001,False,32.0,4096.0,512.0,0.1,0.0,0.0001,0.5,Adam,LeakyRelu,False,1.1576358079910278
0,MSE,5e-05,True,64.0,4096.0,2048.0,0.0,0.0,0.0001,0.3,Adam,Sigmoid,False,1.1954591274261477
0,Likelihood,5e-05,True,64.0,1024.0,1024.0,0.1,0.0,0.0,0.1,Adagrad,Relu,False,1.419872164726257
0,Likelihood,5e-05,False,32.0,2048.0,2048.0,0.0,0.3,0.0,0.1,Adagrad,Sigmoid,False,1.3577589988708496
0,MSE,0.0001,False,64.0,2048.0,1024.0,0.0,0.3,0.0001,0.0,Adam,Relu,False,1.2109942436218262
0,MSE,5e-05,False,128.0,2048.0,512.0,0.1,0.1,0.0,0.1,Adagrad,Relu,False,1.3067376613616943
0,MSE,5e-05,True,32.0,2048.0,2048.0,0.3,0.0,0.0,0.1,Adagrad,Tanh,True,1.3363131284713743
0,Likelihood,5e-06,False,64.0,1024.0,512.0,0.1,0.1,0.0,0.0,RMSProp,Sigmoid,True,1.279005765914917
0,Likelihood,0.0001,True,32.0,4096.0,512.0,0.3,0.3,0.0,0.5,Adam,Tanh,False,0.8975657820701599
0,Likelihood,5e-05,True,128.0,2048.0,1024.0,0.5,0.5,0.0,0.1,Adagrad,LeakyRelu,True,2.00954270362854
0,MSE,1e-05,False,32.0,4096.0,512.0,0.1,0.0,0.0,0.1,RMSProp,Tanh,True,0.6146595478057861
0,MSE,5e-06,True,32.0,1024.0,1024.0,0.3,0.3,0.0,0.3,RMSProp,LeakyRelu,True,1.1976228952407837
0,MSE,5e-05,False,32.0,4096.0,2048.0,0.3,0.3,0.0,0.3,Adam,Relu,False,1.157260537147522
0,MSE,5e-06,True,128.0,2048.0,2048.0,0.0,0.5,0.0,0.0,RMSProp,Relu,True,1.266426920890808
0,Likelihood,1e-05,False,64.0,1024.0,512.0,0.3,0.1,0.0,0.1,RMSProp,Sigmoid,True,1.2068744897842407
0,MSE,1e-05,False,64.0,4096.0,512.0,0.3,0.1,0.0,0.3,RMSProp,Tanh,False,0.8301464915275574
0,MSE,5e-05,True,64.0,1024.0,2048.0,0.3,0.1,0.0001,0.5,Adam,Sigmoid,False,1.270674228668213
0,Likelihood,5e-05,False,32.0,2048.0,512.0,0.3,0.3,0.0,0.0,Adagrad,LeakyRelu,False,1.3638126850128174
0,MSE,1e-05,False,64.0,2048.0,2048.0,0.3,0.5,0.0,0.3,RMSProp,LeakyRelu,True,1.2020372152328491
0,MSE,5e-06,False,32.0,1024.0,1024.0,0.0,0.3,0.0,0.0,RMSProp,Relu,True,1.160224676132202
0,MSE,5e-05,True,32.0,2048.0,512.0,0.3,0.1,0.0001,0.0,Adam,LeakyRelu,True,1.120914340019226
0,MSE,5e-05,False,128.0,4096.0,1024.0,0.1,0.0,0.0,0.0,Adagrad,Tanh,True,1.3437330722808838
0,Likelihood,1e-05,True,128.0,1024.0,2048.0,0.3,0.5,0.0,0.1,RMSProp,Tanh,True,1.1813925504684448
0,Likelihood,0.0001,False,64.0,2048.0,1024.0,0.3,0.3,0.001,0.1,Adam,Relu,False,1.1834824085235596
0,MSE,5e-05,False,128.0,1024.0,2048.0,0.0,0.3,0.0,0.1,Adam,Tanh,False,0.9444426894187928
0,MSE,5e-05,True,32.0,4096.0,1024.0,0.1,0.0,0.0,0.5,Adagrad,Sigmoid,True,1.3134896755218506
0,Likelihood,1e-05,True,64.0,2048.0,1024.0,0.0,0.1,0.0,0.5,RMSProp,Relu,True,1.2179392576217651
0,Likelihood,5e-05,True,128.0,4096.0,1024.0,0.1,0.5,0.0,0.3,Adagrad,LeakyRelu,True,1.9768627882003784
0,Likelihood,5e-05,False,64.0,1024.0,2048.0,0.0,0.1,0.0,0.5,Adam,Sigmoid,False,1.3465195894241333
0,MSE,5e-06,True,32.0,1024.0,2048.0,0.3,0.3,0.0,0.3,RMSProp,Sigmoid,False,1.2711381912231443
0,Likelihood,5e-05,False,64.0,2048.0,2048.0,0.5,0.3,0.0,0.5,Adagrad,Relu,False,1.4483685493469238
0,MSE,1e-05,True,128.0,4096.0,1024.0,0.0,0.0,0.0,0.1,RMSProp,Sigmoid,True,1.2709084749221802
0,Likelihood,0.0001,True,64.0,1024.0,1024.0,0.1,0.0,0.0001,0.1,Adam,Relu,True,1.1085647344589231
0,MSE,5e-05,False,64.0,1024.0,2048.0,0.5,0.3,0.0,0.3,Adagrad,LeakyRelu,False,1.465645670890808
0,Likelihood,5e-06,False,128.0,1024.0,2048.0,0.3,0.0,0.0,0.1,RMSProp,LeakyRelu,True,1.2892756462097168
0,MSE,0.0001,True,128.0,2048.0,1024.0,0.5,0.0,1e-05,0.5,Adam,Tanh,True,0.9486662745475768
0,MSE,5e-06,True,128.0,2048.0,2048.0,0.5,0.1,0.0,0.1,RMSProp,Relu,False,1.2113183736801147
0,Likelihood,5e-06,True,128.0,1024.0,1024.0,0.3,0.1,0.0,0.0,RMSProp,Relu,False,1.2733253240585327
0,Likelihood,1e-05,True,32.0,4096.0,512.0,0.1,0.3,0.0,0.5,RMSProp,Relu,True,1.1890077590942385
0,MSE,5e-06,False,128.0,1024.0,2048.0,0.1,0.1,0.0,0.1,RMSProp,Relu,False,1.1705676317214966
0,Likelihood,0.0001,False,32.0,2048.0,2048.0,0.1,0.5,0.0,0.0,Adam,Sigmoid,True,1.1766413450241089
0,Likelihood,1e-05,True,64.0,4096.0,2048.0,0.0,0.5,0.0,0.1,RMSProp,Sigmoid,True,1.1965651512145996
0,MSE,5e-05,True,64.0,1024.0,512.0,0.5,0.3,1e-05,0.1,Adam,Sigmoid,True,1.1632459163665771
0,MSE,5e-06,True,64.0,4096.0,512.0,0.1,0.3,0.0,0.1,RMSProp,LeakyRelu,False,1.1736133098602295
0,MSE,5e-05,False,64.0,2048.0,1024.0,0.3,0.5,0.0,0.1,Adagrad,Tanh,False,1.2684093713760376
0,Likelihood,0.0001,True,128.0,4096.0,2048.0,0.0,0.0,0.0,0.0,Adagrad,Sigmoid,True,1.3202511072158811
0,MSE,5e-05,True,128.0,1024.0,512.0,0.5,0.3,0.0001,0.0,Adam,Sigmoid,False,1.2223594188690186
0,Likelihood,5e-05,False,128.0,2048.0,512.0,0.0,0.0,0.0001,0.5,Adam,LeakyRelu,True,1.143859624862671
0,Likelihood,5e-06,False,64.0,2048.0,512.0,0.5,0.1,0.0,0.1,RMSProp,Relu,False,1.2360131740570068
0,Likelihood,5e-05,False,128.0,1024.0,2048.0,0.5,0.5,0.0001,0.0,Adam,Sigmoid,False,1.2594358921051023
0,MSE,5e-06,True,128.0,4096.0,1024.0,0.5,0.3,0.0,0.1,RMSProp,LeakyRelu,False,1.2475371360778809
0,MSE,0.0001,True,64.0,1024.0,1024.0,0.5,0.3,0.0,0.1,Adagrad,LeakyRelu,False,1.3599339723587036
